case,time_s,probe,x,y,u,v,speed
three,54.85000000,Q1,4.0,0.0,0.03143279554,0.03676805385,0.04837262056
three,54.85000000,Q2,6.0,1.0,0.7752232492,0.2344392629,0.8098968169
three,54.85000000,Q3,8.0,-1.0,0.764646799,-0.2069510662,0.7921574786
three,54.85000000,Q4,10.0,0.5,0.4607027027,0.3277353148,0.5653825402
three,54.85000000,Q5,12.0,-0.5,0.6297124884,-0.2103900841,0.6639290666
three,54.85000000,Q6,14.0,0.0,0.8697570115,0.1355437616,0.8802552871
three,54.90000000,Q1,4.0,0.0,0.02328311125,0.07705705535,0.08049778288
three,54.90000000,Q2,6.0,1.0,0.7551095984,0.2173284667,0.7857621575
three,54.90000000,Q3,8.0,-1.0,0.7531739664,-0.2025555404,0.7799357477
three,54.90000000,Q4,10.0,0.5,0.4565302783,0.3113610636,0.5525989567
three,54.90000000,Q5,12.0,-0.5,0.6299739253,-0.1901123998,0.6580348555
three,54.90000000,Q6,14.0,0.0,0.8632470621,0.1087103598,0.8700651887
three,54.95000000,Q1,4.0,0.0,0.01367366638,0.1167797429,0.1175775382
three,54.95000000,Q2,6.0,1.0,0.7354766551,0.1999606968,0.7621746457
three,54.95000000,Q3,8.0,-1.0,0.7425321059,-0.197471315,0.7683416223
three,54.95000000,Q4,10.0,0.5,0.4530232401,0.2938473298,0.5399780638
three,54.95000000,Q5,12.0,-0.5,0.6308091785,-0.1690558302,0.6530697462
three,54.95000000,Q6,14.0,0.0,0.8564147392,0.08064294109,0.8602031676
three,55.00000000,Q1,4.0,0.0,0.002543993305,0.1560496098,0.1560703451
three,55.00000000,Q2,6.0,1.0,0.7162857139,0.1822877421,0.7391170711
three,55.00000000,Q3,8.0,-1.0,0.7326898735,-0.19170319,0.7573536583
three,55.00000000,Q4,10.0,0.5,0.4501658064,0.275152753,0.5275967122
three,55.00000000,Q5,12.0,-0.5,0.6322089985,-0.1471704116,0.649112739
three,55.00000000,Q6,14.0,0.0,0.8492361137,0.05132635933,0.850785738
three,55.05000000,Q1,4.0,0.0,-0.01009803808,0.194871369,0.1951328287
three,55.05000000,Q2,6.0,1.0,0.6975587025,0.1643300341,0.7166536845
three,55.05000000,Q3,8.0,-1.0,0.7236565747,-0.1852581413,0.7469935857
three,55.05000000,Q4,10.0,0.5,0.447953854,0.2552874993,0.5155912748
three,55.05000000,Q5,12.0,-0.5,0.6341757285,-0.124483359,0.6462777741
three,55.05000000,Q6,14.0,0.0,0.8417463398,0.02083519746,0.8420041603
three,55.10000000,Q1,4.0,0.0,-0.02394367422,0.2327910982,0.2340192191
three,55.10000000,Q2,6.0,1.0,0.6796021225,0.1464249908,0.6951973266
three,55.10000000,Q3,8.0,-1.0,0.7156259392,-0.178160653,0.7374697981
three,55.10000000,Q4,10.0,0.5,0.4464281522,0.2344935878,0.5042671294
three,55.10000000,Q5,12.0,-0.5,0.6367639419,-0.1013832928,0.6447843746
three,55.10000000,Q6,14.0,0.0,0.8342741181,-0.01028518293,0.8343375151
three,55.15000000,Q1,4.0,0.0,-0.03914791762,0.2700366784,0.2728596107
three,55.15000000,Q2,6.0,1.0,0.662262102,0.1284032194,0.6745950478
three,55.15000000,Q3,8.0,-1.0,0.7085007095,-0.1703984335,0.7287035621
three,55.15000000,Q4,10.0,0.5,0.4455682337,0.2126495184,0.493711321
three,55.15000000,Q5,12.0,-0.5,0.6399462414,-0.07767511506,0.6446430139
three,55.15000000,Q6,14.0,0.0,0.8266544323,-0.04230856788,0.8277364105
three,55.20000000,Q1,4.0,0.0,-0.05550344098,0.3064318717,0.3114179249
three,55.20000000,Q2,6.0,1.0,0.6457249143,0.110452004,0.655103282
three,55.20000000,Q3,8.0,-1.0,0.7023778601,-0.1620048215,0.7208191317
three,55.20000000,Q4,10.0,0.5,0.445366916,0.1899030525,0.4841640829
three,55.20000000,Q5,12.0,-0.5,0.6437649601,-0.05356858231,0.6459898736
three,55.20000000,Q6,14.0,0.0,0.8191896542,-0.07459935081,0.8225793291
three,55.25000000,Q1,4.0,0.0,-0.07280098372,0.3417987969,0.3494658793
three,55.25000000,Q2,6.0,1.0,0.6301785696,0.09276037498,0.6369690077
three,55.25000000,Q3,8.0,-1.0,0.69735527,-0.1530134668,0.7139450214
three,55.25000000,Q4,10.0,0.5,0.4458169496,0.1664033294,0.475860085
three,55.25000000,Q5,12.0,-0.5,0.6482628257,-0.02927540683,0.6489235245
three,55.25000000,Q6,14.0,0.0,0.8121849756,-0.1065159983,0.8191398491
three,55.30000000,Q1,4.0,0.0,-0.09118909712,0.3762637295,0.3871560998
three,55.30000000,Q2,6.0,1.0,0.615489602,0.07519414225,0.6200658103
three,55.30000000,Q3,8.0,-1.0,0.6933634561,-0.1434004817,0.7080371321
three,55.30000000,Q4,10.0,0.5,0.4469234808,0.1420444771,0.4689533358
three,55.30000000,Q5,12.0,-0.5,0.6534095064,-0.004645296887,0.6534260186
three,55.30000000,Q6,14.0,0.0,0.8054237449,-0.1385139263,0.8172475247
three,55.35000000,Q1,4.0,0.0,-0.1100935041,0.4094691617,0.4240112899
three,55.35000000,Q2,6.0,1.0,0.6019249405,0.05802839777,0.6047155769
three,55.35000000,Q3,8.0,-1.0,0.6905554587,-0.1332427503,0.7032925935
three,55.35000000,Q4,10.0,0.5,0.4486543769,0.1171770272,0.4637037908
three,55.35000000,Q5,12.0,-0.5,0.6592612975,0.01986480408,0.6595605118
three,55.35000000,Q6,14.0,0.0,0.7996204154,-0.1686015298,0.8172021075
three,55.40000000,Q1,4.0,0.0,-0.1295859188,0.4414597378,0.4600860903
three,55.40000000,Q2,6.0,1.0,0.5894512519,0.04122878885,0.5908913533
three,55.40000000,Q3,8.0,-1.0,0.6889121665,-0.1225306713,0.6997240446
three,55.40000000,Q4,10.0,0.5,0.4510136505,0.09175720657,0.460252863
three,55.40000000,Q5,12.0,-0.5,0.6658111689,0.04431195784,0.6672840941
three,55.40000000,Q6,14.0,0.0,0.7946857681,-0.1970275147,0.8187461826
three,55.45000000,Q1,4.0,0.0,-0.1496467391,0.4722257918,0.4953699072
three,55.45000000,Q2,6.0,1.0,0.5780478713,0.02477571409,0.5785785837
three,55.45000000,Q3,8.0,-1.0,0.6884299866,-0.1112659982,0.6973635844
three,55.45000000,Q4,10.0,0.5,0.4540020034,0.06577669555,0.4587421856
three,55.45000000,Q5,12.0,-0.5,0.6730536048,0.06870004361,0.676550701
three,55.45000000,Q6,14.0,0.0,0.7905408727,-0.2239443371,0.8216483052
three,55.50000000,Q1,4.0,0.0,-0.1692734472,0.5011652015,0.5289802067
three,55.50000000,Q2,6.0,1.0,0.5679227614,0.008898186327,0.5679924653
three,55.50000000,Q3,8.0,-1.0,0.6892996834,-0.09957540095,0.6964548184
three,55.50000000,Q4,10.0,0.5,0.4575789262,0.0396716503,0.4592954535
three,55.50000000,Q5,12.0,-0.5,0.6810224332,0.09240014001,0.6872622065
three,55.50000000,Q6,14.0,0.0,0.7875376837,-0.2477853814,0.825598691
three,55.55000000,Q1,4.0,0.0,-0.188958148,0.5285735299,0.5613333753
three,55.55000000,Q2,6.0,1.0,0.5589738397,-0.006516209761,0.5590118196
three,55.55000000,Q3,8.0,-1.0,0.6914276167,-0.0873967012,0.6969292162
three,55.55000000,Q4,10.0,0.5,0.4617643037,0.01322797526,0.4619537331
three,55.55000000,Q5,12.0,-0.5,0.689701049,0.1157209651,0.6993417468
three,55.55000000,Q6,14.0,0.0,0.7855034376,-0.2693196508,0.8303907061
three,55.60000000,Q1,4.0,0.0,-0.2080525174,0.5540416339,0.5918175243
three,55.60000000,Q2,6.0,1.0,0.5512717199,-0.02138787872,0.5516864603
three,55.60000000,Q3,8.0,-1.0,0.6948458984,-0.07477930832,0.6988581884
three,55.60000000,Q4,10.0,0.5,0.4665294219,-0.01337630125,0.4667211447
three,55.60000000,Q5,12.0,-0.5,0.6990532084,0.1383877,0.7126194943
three,55.60000000,Q6,14.0,0.0,0.7843146384,-0.2886598805,0.8357475568
three,55.65000000,Q1,4.0,0.0,-0.225758118,0.577065637,0.6196543208
three,55.65000000,Q2,6.0,1.0,0.5449033654,-0.03561879559,0.5460662746
three,55.65000000,Q3,8.0,-1.0,0.6995940763,-0.06178407192,0.7023169819
three,55.65000000,Q4,10.0,0.5,0.471838918,-0.03992193032,0.4735247882
three,55.65000000,Q5,12.0,-0.5,0.7090342757,0.1600618945,0.726876478
three,55.65000000,Q6,14.0,0.0,0.7838191963,-0.3059449082,0.8414123955
three,55.70000000,Q1,4.0,0.0,-0.2426077357,0.5979817688,0.6453221748
three,55.70000000,Q2,6.0,1.0,0.5398107469,-0.04927437103,0.5420549844
three,55.70000000,Q3,8.0,-1.0,0.7056457607,-0.04837038792,0.707301657
three,55.70000000,Q4,10.0,0.5,0.4777163891,-0.0665552136,0.4823303276
three,55.70000000,Q5,12.0,-0.5,0.7196740358,0.1809693914,0.7420785932
three,55.70000000,Q6,14.0,0.0,0.7841185987,-0.3210820896,0.8473108551
three,55.75000000,Q1,4.0,0.0,-0.2571980274,0.6159681287,0.6675084725
three,55.75000000,Q2,6.0,1.0,0.5361955864,-0.06224487542,0.5397963795
three,55.75000000,Q3,8.0,-1.0,0.7129534478,-0.03453482382,0.7137893756
three,55.75000000,Q4,10.0,0.5,0.4840862259,-0.0929649853,0.492932006
three,55.75000000,Q5,12.0,-0.5,0.730806436,0.2007578455,0.757879779
three,55.75000000,Q6,14.0,0.0,0.7848281119,-0.3347953676,0.8532544189
three,55.80000000,Q1,4.0,0.0,-0.269592762,0.6310620645,0.6862358097
three,55.80000000,Q2,6.0,1.0,0.5340487175,-0.07453529495,0.5392249465
three,55.80000000,Q3,8.0,-1.0,0.7215192963,-0.02027753557,0.7218041794
three,55.80000000,Q4,10.0,0.5,0.490951864,-0.119165385,0.5052070088
three,55.80000000,Q5,12.0,-0.5,0.742439022,0.2194432675,0.7741905767
three,55.80000000,Q6,14.0,0.0,0.7859652186,-0.3470518456,0.8591776932
three,55.85000000,Q1,4.0,0.0,-0.2799676284,0.6433850564,0.7016596068
three,55.85000000,Q2,6.0,1.0,0.5333300645,-0.08616052153,0.5402449381
three,55.85000000,Q3,8.0,-1.0,0.7313500316,-0.005592154679,0.7313714111
three,55.85000000,Q4,10.0,0.5,0.4983202758,-0.145189851,0.519040644
three,55.85000000,Q5,12.0,-0.5,0.7545837621,0.2370864976,0.7909530083
three,55.85000000,Q6,14.0,0.0,0.7875799965,-0.357726923,0.8650149145
three,55.90000000,Q1,4.0,0.0,-0.2868891714,0.6523302572,0.7126290488
three,55.90000000,Q2,6.0,1.0,0.5340600966,-0.09702292671,0.5428016536
three,55.90000000,Q3,8.0,-1.0,0.7424068765,0.009609945051,0.742469071
three,55.90000000,Q4,10.0,0.5,0.5060830111,-0.1706514556,0.5340804559
three,55.90000000,Q5,12.0,-0.5,0.7669606023,0.2535370899,0.8077806766
three,55.90000000,Q6,14.0,0.0,0.7893033938,-0.3671347643,0.8705100704
three,55.95000000,Q1,4.0,0.0,-0.2910463354,0.6581893287,0.7196673967
three,55.95000000,Q2,6.0,1.0,0.536228976,-0.1071694325,0.5468334317
three,55.95000000,Q3,8.0,-1.0,0.7547084681,0.02528616827,0.7551319501
three,55.95000000,Q4,10.0,0.5,0.5142921929,-0.1957361633,0.5502809331
three,55.95000000,Q5,12.0,-0.5,0.7797041417,0.2688673514,0.8247594809
three,55.95000000,Q6,14.0,0.0,0.7913127835,-0.3751243764,0.8757249677
three,56.00000000,Q1,4.0,0.0,-0.2921678998,0.6610104459,0.7227011078
three,56.00000000,Q2,6.0,1.0,0.5398021918,-0.1166806701,0.5522687616
three,56.00000000,Q3,8.0,-1.0,0.7682442386,0.04142670509,0.769360372
three,56.00000000,Q4,10.0,0.5,0.5229109189,-0.220280449,0.5674145798
three,56.00000000,Q5,12.0,-0.5,0.7926658101,0.2830925482,0.841700943
three,56.00000000,Q6,14.0,0.0,0.7935838253,-0.3817673181,0.8806370268
three,56.05000000,Q1,4.0,0.0,-0.2898494331,0.660865445,0.7216341388
three,56.05000000,Q2,6.0,1.0,0.5447282832,-0.1256768729,0.5590380836
three,56.05000000,Q3,8.0,-1.0,0.7829984298,0.05801692752,0.7851448942
three,56.05000000,Q4,10.0,0.5,0.5318841623,-0.2440404718,0.5851978417
three,56.05000000,Q5,12.0,-0.5,0.8056240671,0.2962354443,0.8583621473
three,56.05000000,Q6,14.0,0.0,0.7960802245,-0.3871702947,0.8852370084
three,56.10000000,Q1,4.0,0.0,-0.2843470289,0.657708838,0.7165431937
three,56.10000000,Q2,6.0,1.0,0.5510398362,-0.1340819068,0.567118029
three,56.10000000,Q3,8.0,-1.0,0.7989810201,0.07506609826,0.8024995885
three,56.10000000,Q4,10.0,0.5,0.541246767,-0.2671706364,0.6035960667
three,56.10000000,Q5,12.0,-0.5,0.8187191961,0.3082816251,0.8748363747
three,56.10000000,Q6,14.0,0.0,0.7988249637,-0.3912657383,0.8894999722
three,56.15000000,Q1,4.0,0.0,-0.2763014144,0.6519516615,0.7080843456
three,56.15000000,Q2,6.0,1.0,0.5587328815,-0.1421916745,0.5765421972
three,56.15000000,Q3,8.0,-1.0,0.816152779,0.09227223885,0.8213522537
three,56.15000000,Q4,10.0,0.5,0.5509135503,-0.2892721868,0.6222412217
three,56.15000000,Q5,12.0,-0.5,0.8316460114,0.3193502895,0.8908533525
three,56.15000000,Q6,14.0,0.0,0.8017088614,-0.3943797355,0.8934609528
three,56.20000000,Q1,4.0,0.0,-0.2657391646,0.6436109638,0.6963134181
three,56.20000000,Q2,6.0,1.0,0.5678072546,-0.1500184489,0.5872909103
three,56.20000000,Q3,8.0,-1.0,0.8345120793,0.1096228243,0.8416813971
three,56.20000000,Q4,10.0,0.5,0.5608809791,-0.3103285843,0.6410080366
three,56.20000000,Q5,12.0,-0.5,0.8443918549,0.3294463816,0.9063843131
three,56.20000000,Q6,14.0,0.0,0.8047273894,-0.396525811,0.8971169879
three,56.25000000,Q1,4.0,0.0,-0.2525813673,0.6326152973,0.6811750593
three,56.25000000,Q2,6.0,1.0,0.5782573985,-0.1575196516,0.5993280066
three,56.25000000,Q3,8.0,-1.0,0.8540620841,0.1271538145,0.8634756141
three,56.25000000,Q4,10.0,0.5,0.5711663291,-0.3304128133,0.6598511973
three,56.25000000,Q5,12.0,-0.5,0.8570140229,0.338551434,0.9214608559
three,56.25000000,Q6,14.0,0.0,0.8078948516,-0.3976225882,0.9004431209
three,56.30000000,Q1,4.0,0.0,-0.2385210701,0.6196159314,0.6639399095
three,56.30000000,Q2,6.0,1.0,0.5899465762,-0.1653490649,0.6126804028
three,56.30000000,Q3,8.0,-1.0,0.8746642861,0.1440415392,0.886445474
three,56.30000000,Q4,10.0,0.5,0.5816861883,-0.3489697362,0.6783352405
three,56.30000000,Q5,12.0,-0.5,0.8691176673,0.3469013455,0.9357916771
three,56.30000000,Q6,14.0,0.0,0.8109406493,-0.3976710487,0.9031982062
three,56.35000000,Q1,4.0,0.0,-0.2227606392,0.6043060382,0.6440559682
three,56.35000000,Q2,6.0,1.0,0.6029392077,-0.173198677,0.6273224608
three,56.35000000,Q3,8.0,-1.0,0.8963839391,0.1606740484,0.9106702565
three,56.35000000,Q4,10.0,0.5,0.5924798542,-0.3662608911,0.6965482166
three,56.35000000,Q5,12.0,-0.5,0.8808888099,0.3543849787,0.9495018739
three,56.35000000,Q6,14.0,0.0,0.8139922677,-0.3966707301,0.9055004583
three,56.40000000,Q1,4.0,0.0,-0.2059905005,0.5869322303,0.6220301675
three,56.40000000,Q2,6.0,1.0,0.6171609369,-0.1813167229,0.643244414
three,56.40000000,Q3,8.0,-1.0,0.919094113,0.1767480157,0.9359347464
three,56.40000000,Q4,10.0,0.5,0.6035215845,-0.3821375423,0.7143300387
three,56.40000000,Q5,12.0,-0.5,0.8922349758,0.3610582909,0.9625208265
three,56.40000000,Q6,14.0,0.0,0.8169871767,-0.3946105246,0.9072957142
three,56.45000000,Q1,4.0,0.0,-0.1894524209,0.5679380537,0.5987034763
three,56.45000000,Q2,6.0,1.0,0.632478031,-0.1901496666,0.6604433022
three,56.45000000,Q3,8.0,-1.0,0.9425665172,0.1917178925,0.9618666174
three,56.45000000,Q4,10.0,0.5,0.6147650806,-0.3963321803,0.7314474017
three,56.45000000,Q5,12.0,-0.5,0.9029898432,0.3670219239,0.9747285517
three,56.45000000,Q6,14.0,0.0,0.8198129127,-0.3914704545,0.9084835324
three,56.50000000,Q1,4.0,0.0,-0.1723948313,0.5470550559,0.5735758119
three,56.50000000,Q2,6.0,1.0,0.6489714306,-0.1994272895,0.6789220585
three,56.50000000,Q3,8.0,-1.0,0.9669393227,0.2059138674,0.9886213504
three,56.50000000,Q4,10.0,0.5,0.6262383645,-0.409006713,0.747971243
three,56.50000000,Q5,12.0,-0.5,0.9132540769,0.3722149651,0.9861931805
three,56.50000000,Q6,14.0,0.0,0.8225375433,-0.3872626111,0.9091426402
three,56.55000000,Q1,4.0,0.0,-0.1560107347,0.5246864579,0.5473894669
three,56.55000000,Q2,6.0,1.0,0.6664420015,-0.209569783,0.6986160858
three,56.55000000,Q3,8.0,-1.0,0.9918356804,0.2189189376,1.015708382
three,56.55000000,Q4,10.0,0.5,0.637885383,-0.4199980676,0.7637382658
three,56.55000000,Q5,12.0,-0.5,0.9228701014,0.376713327,0.9967959444
three,56.55000000,Q6,14.0,0.0,0.8250404768,-0.3820101728,0.9091884076
three,56.60000000,Q1,4.0,0.0,-0.1404635724,0.5008875012,0.5202098654
three,56.60000000,Q2,6.0,1.0,0.6848624624,-0.2206347133,0.7195250303
three,56.60000000,Q3,8.0,-1.0,1.017203962,0.2306759737,1.043031785
three,56.60000000,Q4,10.0,0.5,0.6496984569,-0.4292839031,0.7787122411
three,56.60000000,Q5,12.0,-0.5,0.9318163287,0.3805274095,1.006520134
three,56.60000000,Q6,14.0,0.0,0.827305192,-0.3757163148,0.9086234809
three,56.65000000,Q1,4.0,0.0,-0.1254230633,0.4755433289,0.4918052485
three,56.65000000,Q2,6.0,1.0,0.704286569,-0.2325034707,0.7416720537
three,56.65000000,Q3,8.0,-1.0,1.043139106,0.2413062343,1.070685712
three,56.65000000,Q4,10.0,0.5,0.661691941,-0.4369122131,0.7929240234
three,56.65000000,Q5,12.0,-0.5,0.9401383883,0.3836345664,1.015399266
three,56.65000000,Q6,14.0,0.0,0.8293647015,-0.3683731651,0.9074935795
three,56.70000000,Q1,4.0,0.0,-0.1121341625,0.4489044845,0.4626978567
three,56.70000000,Q2,6.0,1.0,0.724433985,-0.2454941926,0.7648999916
